,date,customer_id,revenue,cost,amount,category,region
2609,2024-08-02,CUST0001,3871.22,1607.99,3871.22,Clothing,North
2610,2024-08-02,CUST0020,1493.31,674.26,1493.31,Clothing,South
2611,2024-08-02,CUST0050,4692.24,1977.55,4692.24,Home,North
2612,2024-08-02,CUST0005,4293.77,1896.94,4293.77,Home,East
2613,2024-08-02,CUST0036,567.96,400.64,567.96,Food,South
2614,2024-08-03,CUST0017,1730.67,767.13,1730.67,Clothing,West
2615,2024-08-03,CUST0018,4093.0,1958.56,4093.0,Home,South
2616,2024-08-03,CUST0081,375.92,243.92,375.92,Books,South
2617,2024-08-03,CUST0083,4555.6,2376.4,4555.6,Home,West
2618,2024-08-03,CUST0018,2055.26,1612.96,2055.26,Home,East
2619,2024-08-03,CUST0088,1967.09,1259.1,1967.09,Food,West
2620,2024-08-03,CUST0097,3791.79,2494.76,3791.79,Clothing,Central
2621,2024-08-03,CUST0030,445.47,330.63,445.47,Clothing,East
2622,2024-08-03,CUST0033,1835.9,1183.94,1835.9,Electronics,North
2623,2024-08-03,CUST0071,2498.36,1131.24,2498.36,Electronics,East
2624,2024-08-03,CUST0087,2596.2,1649.89,2596.2,Books,West
2625,2024-08-03,CUST0041,2499.05,1299.48,2499.05,Books,Central
2626,2024-08-04,CUST0013,810.41,382.52,810.41,Sports,West
2627,2024-08-04,CUST0082,1052.19,795.5,1052.19,Food,West
2628,2024-08-04,CUST0050,2701.29,1145.59,2701.29,Books,South
2629,2024-08-04,CUST0077,2994.83,1587.05,2994.83,Books,North
2630,2024-08-04,CUST0097,578.23,444.83,578.23,Sports,East
2631,2024-08-04,CUST0055,4371.1,3258.43,4371.1,Food,East
2632,2024-08-04,CUST0002,2133.17,1680.31,2133.17,Home,West
2633,2024-08-04,CUST0045,4298.63,2546.06,4298.63,Clothing,Central
2634,2024-08-04,CUST0075,3325.29,1743.84,3325.29,Electronics,South
2635,2024-08-05,CUST0015,4137.5,2236.98,4137.5,Food,East
2636,2024-08-05,CUST0096,1782.85,898.95,1782.85,Electronics,West
2637,2024-08-05,CUST0092,450.19,337.63,450.19,Electronics,East
2638,2024-08-05,CUST0034,855.14,481.52,855.14,Books,South
2639,2024-08-05,CUST0020,1609.53,980.96,1609.53,Clothing,East
2640,2024-08-05,CUST0058,4462.7,2081.19,4462.7,Clothing,West
2641,2024-08-05,CUST0022,1013.37,563.72,1013.37,Food,East
2642,2024-08-06,CUST0052,3358.39,2337.64,3358.39,Books,West
2643,2024-08-06,CUST0009,3536.21,1772.08,3536.21,Home,West
2644,2024-08-06,CUST0040,1816.6,944.55,1816.6,Books,East
2645,2024-08-06,CUST0070,2878.25,1443.42,2878.25,Home,East
2646,2024-08-06,CUST0100,3092.48,2287.47,3092.48,Electronics,North
2647,2024-08-07,CUST0015,1829.25,1409.77,1829.25,Home,East
2648,2024-08-07,CUST0057,4459.19,2832.67,4459.19,Books,North
2649,2024-08-07,CUST0031,2976.65,1565.46,2976.65,Food,South
2650,2024-08-07,CUST0003,3225.38,2421.51,3225.38,Clothing,North
2651,2024-08-07,CUST0086,505.88,251.05,505.88,Clothing,North
2652,2024-08-07,CUST0029,1305.66,979.24,1305.66,Clothing,Central
2653,2024-08-07,CUST0095,4767.43,3247.16,4767.43,Books,West
2654,2024-08-07,CUST0053,404.81,276.28,404.81,Clothing,West
2655,2024-08-07,CUST0070,789.45,463.94,789.45,Food,West
2656,2024-08-07,CUST0026,1400.94,561.75,1400.94,Books,West
2657,2024-08-07,CUST0086,4003.92,3115.35,4003.92,Sports,West
2658,2024-08-08,CUST0042,391.49,308.25,391.49,Books,Central
2659,2024-08-08,CUST0041,3576.35,1957.51,3576.35,Electronics,West
2660,2024-08-08,CUST0032,2477.27,1756.63,2477.27,Electronics,South
2661,2024-08-08,CUST0005,3759.76,2315.03,3759.76,Clothing,South
2662,2024-08-08,CUST0023,1764.5,1128.84,1764.5,Home,South
2663,2024-08-08,CUST0081,3602.35,2528.82,3602.35,Books,Central
2664,2024-08-08,CUST0025,4074.87,1684.39,4074.87,Home,Central
2665,2024-08-08,CUST0032,1538.99,753.78,1538.99,Home,West
2666,2024-08-09,CUST0014,1872.9,783.28,1872.9,Books,South
2667,2024-08-09,CUST0030,2070.7,1055.1,2070.7,Home,East
2668,2024-08-09,CUST0079,352.8,163.12,352.8,Sports,North
2669,2024-08-09,CUST0003,1935.38,1114.76,1935.38,Clothing,East
2670,2024-08-09,CUST0007,2279.43,1501.39,2279.43,Electronics,West
2671,2024-08-09,CUST0067,248.06,132.2,248.06,Food,West
2672,2024-08-09,CUST0051,2963.2,1198.37,2963.2,Books,West
2673,2024-08-09,CUST0031,277.92,150.41,277.92,Sports,East
2674,2024-08-09,CUST0003,565.18,404.52,565.18,Books,South
2675,2024-08-09,CUST0010,4493.93,2731.31,4493.93,Electronics,West
2676,2024-08-09,CUST0044,4767.73,2714.6,4767.73,Home,West
2677,2024-08-09,CUST0100,2046.14,1584.16,2046.14,Home,West
2678,2024-08-09,CUST0021,1886.77,1233.37,1886.77,Food,Central
2679,2024-08-09,CUST0058,4185.9,2342.67,4185.9,Sports,North
2680,2024-08-09,CUST0003,3889.49,2004.1,3889.49,Clothing,West
2681,2024-08-09,CUST0090,2262.58,1136.71,2262.58,Clothing,South
2682,2024-08-10,CUST0078,4712.77,2292.65,4712.77,Home,North
2683,2024-08-10,CUST0022,2372.95,1278.32,2372.95,Electronics,Central
2684,2024-08-10,CUST0047,852.01,592.84,852.01,Clothing,East
2685,2024-08-10,CUST0011,4168.6,2184.08,4168.6,Home,South
2686,2024-08-10,CUST0048,3330.48,2227.56,3330.48,Sports,West
2687,2024-08-10,CUST0086,108.93,65.29,108.93,Sports,North
2688,2024-08-10,CUST0058,1083.29,643.83,1083.29,Electronics,West
2689,2024-08-10,CUST0095,3482.66,2703.1,3482.66,Food,Central
2690,2024-08-10,CUST0031,914.76,484.97,914.76,Electronics,West
2691,2024-08-10,CUST0008,3988.12,2526.61,3988.12,Food,South
2692,2024-08-11,CUST0062,3444.23,2403.27,3444.23,Books,West
2693,2024-08-11,CUST0070,3127.07,1411.22,3127.07,Books,Central
2694,2024-08-11,CUST0047,1669.1,993.49,1669.1,Clothing,West
2695,2024-08-11,CUST0001,3123.78,2273.46,3123.78,Sports,South
2696,2024-08-11,CUST0091,4513.18,3457.95,4513.18,Electronics,Central
2697,2024-08-11,CUST0053,172.81,95.65,172.81,Books,West
2698,2024-08-11,CUST0064,240.25,122.53,240.25,Home,East
2699,2024-08-11,CUST0050,331.66,139.63,331.66,Sports,East
2700,2024-08-11,CUST0090,374.86,210.14,374.86,Sports,West
2701,2024-08-11,CUST0045,2096.81,1194.0,2096.81,Food,Central
2702,2024-08-12,CUST0049,2228.71,1601.08,2228.71,Electronics,Central
2703,2024-08-12,CUST0095,3157.28,1498.75,3157.28,Food,South
2704,2024-08-12,CUST0062,3371.25,1374.55,3371.25,Home,North
2705,2024-08-12,CUST0091,896.5,511.32,896.5,Home,Central
2706,2024-08-12,CUST0091,1620.99,1272.65,1620.99,Sports,North
2707,2024-08-12,CUST0081,4856.33,3852.2,4856.33,Sports,Central
2708,2024-08-12,CUST0008,173.14,95.35,173.14,Home,East
2709,2024-08-12,CUST0059,4114.31,2544.06,4114.31,Sports,West
2710,2024-08-12,CUST0078,4479.81,3000.04,4479.81,Home,Central
2711,2024-08-12,CUST0027,495.34,309.76,495.34,Home,Central
2712,2024-08-12,CUST0099,1444.18,926.73,1444.18,Sports,South
2713,2024-08-13,CUST0096,779.45,528.23,779.45,Sports,Central
2714,2024-08-13,CUST0039,4404.62,2113.74,4404.62,Books,South
2715,2024-08-13,CUST0022,284.62,183.61,284.62,Home,Central
2716,2024-08-13,CUST0082,2401.71,1175.82,2401.71,Home,North
2717,2024-08-13,CUST0054,4179.68,2188.13,4179.68,Electronics,South
2718,2024-08-13,CUST0002,2192.61,1050.41,2192.61,Clothing,East
2719,2024-08-13,CUST0049,164.38,69.11,164.38,Books,Central
2720,2024-08-13,CUST0016,4022.14,2794.07,4022.14,Clothing,East
2721,2024-08-13,CUST0052,4726.94,3364.84,4726.94,Home,East
2722,2024-08-13,CUST0031,4738.08,3037.89,4738.08,Home,Central
2723,2024-08-13,CUST0055,144.53,98.68,144.53,Food,East
2724,2024-08-13,CUST0038,3842.3,1641.97,3842.3,Food,North
2725,2024-08-13,CUST0061,744.41,561.75,744.41,Electronics,North
2726,2024-08-13,CUST0034,2539.33,1486.13,2539.33,Food,South
2727,2024-08-13,CUST0010,4302.95,2415.72,4302.95,Books,West
2728,2024-08-13,CUST0027,4013.88,2397.87,4013.88,Food,West
2729,2024-08-13,CUST0054,767.25,361.32,767.25,Home,North
2730,2024-08-13,CUST0079,967.08,759.87,967.08,Food,East
2731,2024-08-14,CUST0091,143.42,64.67,143.42,Sports,South
2732,2024-08-14,CUST0022,3857.47,2204.71,3857.47,Food,East
2733,2024-08-14,CUST0048,3658.62,2077.61,3658.62,Electronics,Central
2734,2024-08-14,CUST0080,738.34,360.01,738.34,Sports,South
2735,2024-08-14,CUST0012,4001.19,2293.6,4001.19,Books,North
2736,2024-08-14,CUST0012,994.23,748.85,994.23,Books,South
2737,2024-08-14,CUST0017,1036.78,591.15,1036.78,Clothing,South
2738,2024-08-14,CUST0001,141.81,97.83,141.81,Home,West
2739,2024-08-14,CUST0031,3010.8,1729.7,3010.8,Clothing,East
2740,2024-08-14,CUST0022,3088.78,1620.56,3088.78,Books,South
2741,2024-08-14,CUST0040,3455.52,1828.41,3455.52,Electronics,South
2742,2024-08-14,CUST0015,4182.27,1762.16,4182.27,Home,South
2743,2024-08-15,CUST0041,2469.1,1866.6,2469.1,Books,South
2744,2024-08-15,CUST0024,642.17,363.91,642.17,Sports,North
2745,2024-08-15,CUST0027,3393.51,1476.67,3393.51,Electronics,East
2746,2024-08-15,CUST0003,2993.02,1545.43,2993.02,Home,South
2747,2024-08-15,CUST0006,1321.23,764.34,1321.23,Clothing,Central
2748,2024-08-15,CUST0068,1856.98,817.23,1856.98,Food,West
2749,2024-08-15,CUST0084,1881.14,1090.3,1881.14,Electronics,Central
2750,2024-08-15,CUST0064,2348.79,1707.57,2348.79,Clothing,West
2751,2024-08-15,CUST0086,4508.59,1981.75,4508.59,Food,Central
2752,2024-08-16,CUST0088,4800.89,3136.07,4800.89,Food,Central
2753,2024-08-16,CUST0079,2116.5,1488.38,2116.5,Home,South
2754,2024-08-16,CUST0039,912.68,592.1,912.68,Electronics,Central
2755,2024-08-16,CUST0064,2182.27,1438.65,2182.27,Books,West
2756,2024-08-16,CUST0095,1570.39,1196.69,1570.39,Electronics,West
2757,2024-08-16,CUST0032,2805.76,1480.61,2805.76,Electronics,West
2758,2024-08-17,CUST0077,4660.48,3138.06,4660.48,Clothing,East
2759,2024-08-17,CUST0041,340.02,165.32,340.02,Books,Central
2760,2024-08-17,CUST0081,1153.72,649.38,1153.72,Books,Central
2761,2024-08-17,CUST0092,4153.04,2663.62,4153.04,Sports,Central
2762,2024-08-17,CUST0099,2904.97,1354.34,2904.97,Clothing,West
2763,2024-08-17,CUST0084,1285.92,809.4,1285.92,Home,South
2764,2024-08-17,CUST0050,4704.56,2434.47,4704.56,Home,East
2765,2024-08-17,CUST0051,2752.82,1703.48,2752.82,Electronics,South
2766,2024-08-17,CUST0001,1390.13,1111.74,1390.13,Electronics,East
2767,2024-08-17,CUST0047,1653.33,1001.31,1653.33,Sports,South
2768,2024-08-17,CUST0039,4422.67,2052.82,4422.67,Food,South
2769,2024-08-17,CUST0029,4659.1,2537.25,4659.1,Books,West
2770,2024-08-17,CUST0029,1921.85,1386.76,1921.85,Home,North
2771,2024-08-17,CUST0016,2045.99,1398.41,2045.99,Clothing,South
2772,2024-08-18,CUST0043,1871.12,1000.43,1871.12,Electronics,North
2773,2024-08-18,CUST0008,4858.44,2106.0,4858.44,Home,South
2774,2024-08-18,CUST0004,1783.02,873.23,1783.02,Books,South
2775,2024-08-18,CUST0055,2756.6,1922.55,2756.6,Clothing,North
2776,2024-08-18,CUST0012,651.48,471.69,651.48,Electronics,West
2777,2024-08-19,CUST0068,3083.36,1286.38,3083.36,Sports,South
2778,2024-08-19,CUST0039,4768.23,2251.16,4768.23,Electronics,Central
2779,2024-08-19,CUST0009,2345.98,1652.56,2345.98,Home,South
2780,2024-08-19,CUST0096,1721.4,1026.19,1721.4,Home,North
2781,2024-08-19,CUST0095,1720.09,772.56,1720.09,Sports,West
2782,2024-08-19,CUST0001,599.23,322.08,599.23,Books,Central
2783,2024-08-20,CUST0083,1416.57,818.01,1416.57,Books,East
2784,2024-08-20,CUST0029,4526.45,2041.96,4526.45,Clothing,West
2785,2024-08-20,CUST0058,1562.54,934.73,1562.54,Sports,South
2786,2024-08-20,CUST0035,4477.97,3072.07,4477.97,Clothing,West
2787,2024-08-20,CUST0091,1708.79,1273.43,1708.79,Home,Central
2788,2024-08-20,CUST0069,4503.81,2407.12,4503.81,Books,West
2789,2024-08-20,CUST0030,1365.71,628.82,1365.71,Sports,Central
2790,2024-08-20,CUST0034,1955.95,1436.82,1955.95,Food,Central
2791,2024-08-20,CUST0086,4461.75,2919.55,4461.75,Food,Central
2792,2024-08-20,CUST0042,4200.14,3117.36,4200.14,Home,North
2793,2024-08-20,CUST0039,1843.03,897.53,1843.03,Sports,South
2794,2024-08-20,CUST0033,3512.82,1817.33,3512.82,Electronics,West
2795,2024-08-20,CUST0046,3966.35,2541.4,3966.35,Home,South
2796,2024-08-20,CUST0036,3814.76,2266.83,3814.76,Books,South
2797,2024-08-20,CUST0075,1443.79,622.33,1443.79,Sports,North
2798,2024-08-20,CUST0038,161.34,119.81,161.34,Books,Central
2799,2024-08-20,CUST0008,4188.12,1880.82,4188.12,Sports,East
2800,2024-08-20,CUST0074,4438.6,1818.37,4438.6,Books,North
2801,2024-08-21,CUST0083,1466.62,734.57,1466.62,Sports,Central
2802,2024-08-21,CUST0068,416.12,195.57,416.12,Home,South
2803,2024-08-21,CUST0027,319.11,149.16,319.11,Home,North
2804,2024-08-21,CUST0021,1529.08,1136.63,1529.08,Books,East
2805,2024-08-21,CUST0026,4573.29,2224.04,4573.29,Sports,East
2806,2024-08-21,CUST0003,3494.22,2727.05,3494.22,Home,North
2807,2024-08-21,CUST0057,4426.53,3095.29,4426.53,Electronics,South
2808,2024-08-21,CUST0059,2109.45,989.17,2109.45,Electronics,East
2809,2024-08-21,CUST0066,2693.8,1312.71,2693.8,Clothing,South
2810,2024-08-21,CUST0021,1031.86,721.72,1031.86,Home,East
2811,2024-08-21,CUST0025,2346.13,993.63,2346.13,Electronics,West
2812,2024-08-21,CUST0037,3683.32,1728.54,3683.32,Books,South
2813,2024-08-21,CUST0029,4431.34,1852.19,4431.34,Food,West
2814,2024-08-21,CUST0085,939.48,740.38,939.48,Books,East
2815,2024-08-21,CUST0087,2502.77,1107.85,2502.77,Sports,South
2816,2024-08-21,CUST0056,1941.47,1238.2,1941.47,Electronics,South
2817,2024-08-22,CUST0014,4288.52,1916.91,4288.52,Clothing,East
2818,2024-08-22,CUST0055,1070.42,600.62,1070.42,Clothing,South
2819,2024-08-22,CUST0076,2617.14,1850.92,2617.14,Clothing,South
2820,2024-08-22,CUST0074,4330.06,2586.68,4330.06,Books,South
2821,2024-08-22,CUST0027,4870.98,2325.18,4870.98,Food,South
2822,2024-08-22,CUST0084,1359.14,614.31,1359.14,Home,Central
2823,2024-08-23,CUST0077,4525.63,3267.96,4525.63,Clothing,West
2824,2024-08-23,CUST0063,3239.76,2221.25,3239.76,Food,West
2825,2024-08-23,CUST0083,2218.09,1160.03,2218.09,Books,North
2826,2024-08-23,CUST0015,239.62,111.4,239.62,Clothing,North
2827,2024-08-23,CUST0004,2690.02,1999.22,2690.02,Home,North
2828,2024-08-23,CUST0080,2936.35,2273.76,2936.35,Clothing,South
2829,2024-08-23,CUST0043,2570.76,1742.23,2570.76,Food,North
2830,2024-08-23,CUST0027,3188.55,1603.19,3188.55,Books,North
2831,2024-08-23,CUST0042,2595.89,1867.48,2595.89,Sports,South
2832,2024-08-24,CUST0005,4934.64,2577.87,4934.64,Books,Central
2833,2024-08-24,CUST0062,4296.89,2884.18,4296.89,Home,North
2834,2024-08-24,CUST0057,4877.71,3325.44,4877.71,Home,West
2835,2024-08-24,CUST0064,4357.02,2751.78,4357.02,Sports,West
2836,2024-08-24,CUST0100,2144.03,1583.39,2144.03,Sports,East
2837,2024-08-24,CUST0044,955.32,561.83,955.32,Food,South
2838,2024-08-24,CUST0017,3382.15,2701.93,3382.15,Electronics,West
2839,2024-08-25,CUST0093,1425.21,950.45,1425.21,Books,Central
2840,2024-08-25,CUST0100,3643.55,1532.83,3643.55,Food,West
2841,2024-08-25,CUST0046,4836.41,2515.3,4836.41,Books,West
2842,2024-08-25,CUST0040,1240.65,752.1,1240.65,Electronics,Central
2843,2024-08-25,CUST0061,3877.88,2436.02,3877.88,Books,East
2844,2024-08-25,CUST0085,2209.94,1582.24,2209.94,Home,Central
2845,2024-08-25,CUST0022,696.59,346.13,696.59,Clothing,South
2846,2024-08-25,CUST0074,2335.94,1867.9,2335.94,Sports,South
2847,2024-08-25,CUST0046,4360.1,2849.81,4360.1,Clothing,Central
2848,2024-08-25,CUST0032,904.65,366.31,904.65,Electronics,North
2849,2024-08-25,CUST0084,4911.1,2088.27,4911.1,Food,North
2850,2024-08-25,CUST0032,4868.96,2508.37,4868.96,Home,South
2851,2024-08-25,CUST0024,4516.61,3234.34,4516.61,Sports,West
2852,2024-08-25,CUST0089,3974.92,2024.05,3974.92,Home,North
2853,2024-08-25,CUST0013,123.41,89.3,123.41,Electronics,East
2854,2024-08-25,CUST0098,452.33,184.7,452.33,Home,South
2855,2024-08-25,CUST0058,4935.22,2759.86,4935.22,Books,North
2856,2024-08-25,CUST0097,1243.27,574.18,1243.27,Electronics,South
2857,2024-08-26,CUST0004,642.85,437.13,642.85,Home,West
2858,2024-08-26,CUST0087,50.78,34.9,50.78,Electronics,North
2859,2024-08-26,CUST0034,4795.84,2766.17,4795.84,Food,Central
2860,2024-08-26,CUST0025,1782.69,1029.73,1782.69,Electronics,North
2861,2024-08-26,CUST0068,1241.98,725.58,1241.98,Books,East
2862,2024-08-27,CUST0010,4098.49,2773.66,4098.49,Home,Central
2863,2024-08-27,CUST0019,524.98,294.41,524.98,Food,East
2864,2024-08-27,CUST0030,3910.81,2311.88,3910.81,Sports,West
2865,2024-08-27,CUST0048,4290.03,2954.74,4290.03,Sports,South
2866,2024-08-27,CUST0048,695.13,309.97,695.13,Books,South
2867,2024-08-27,CUST0053,3685.2,2485.67,3685.2,Electronics,West
2868,2024-08-27,CUST0049,556.88,386.99,556.88,Sports,South
2869,2024-08-27,CUST0024,3464.71,2169.69,3464.71,Home,East
2870,2024-08-27,CUST0042,968.74,694.48,968.74,Home,South
2871,2024-08-27,CUST0032,2447.5,1067.93,2447.5,Food,North
2872,2024-08-27,CUST0020,1343.37,941.1,1343.37,Electronics,East
2873,2024-08-27,CUST0086,1398.61,866.67,1398.61,Clothing,Central
2874,2024-08-27,CUST0053,147.67,66.01,147.67,Clothing,East
2875,2024-08-27,CUST0052,4239.43,2846.29,4239.43,Home,South
2876,2024-08-27,CUST0027,275.05,127.38,275.05,Electronics,West
2877,2024-08-27,CUST0044,4495.68,3224.43,4495.68,Books,North
2878,2024-08-28,CUST0066,3771.4,1651.86,3771.4,Electronics,West
2879,2024-08-28,CUST0066,4215.62,2413.16,4215.62,Sports,North
2880,2024-08-28,CUST0073,4589.26,2694.57,4589.26,Books,Central
2881,2024-08-28,CUST0027,799.24,352.72,799.24,Sports,Central
2882,2024-08-28,CUST0003,2174.03,1711.23,2174.03,Home,North
2883,2024-08-28,CUST0005,3884.87,3025.21,3884.87,Food,Central
2884,2024-08-28,CUST0007,4196.81,2866.76,4196.81,Sports,South
2885,2024-08-28,CUST0084,4696.01,2473.76,4696.01,Food,Central
2886,2024-08-28,CUST0040,3613.95,1568.41,3613.95,Electronics,North
2887,2024-08-29,CUST0095,4526.67,2762.8,4526.67,Food,Central
2888,2024-08-29,CUST0079,4801.18,2552.57,4801.18,Clothing,South
2889,2024-08-29,CUST0009,4377.2,2212.14,4377.2,Food,Central
2890,2024-08-29,CUST0040,914.0,391.49,914.0,Clothing,Central
2891,2024-08-29,CUST0003,4872.5,2805.57,4872.5,Sports,West
2892,2024-08-29,CUST0086,179.97,99.11,179.97,Food,South
2893,2024-08-29,CUST0001,2536.87,1358.42,2536.87,Books,Central
2894,2024-08-29,CUST0012,4390.4,2710.71,4390.4,Food,South
2895,2024-08-29,CUST0039,1024.11,672.87,1024.11,Food,East
2896,2024-08-29,CUST0043,169.46,109.16,169.46,Books,North
2897,2024-08-29,CUST0063,4917.05,3556.91,4917.05,Clothing,East
2898,2024-08-29,CUST0073,3269.31,2297.66,3269.31,Sports,East
2899,2024-08-29,CUST0027,2051.65,1006.38,2051.65,Sports,South
2900,2024-08-29,CUST0099,1101.45,532.37,1101.45,Electronics,East
2901,2024-08-29,CUST0012,4656.28,2660.31,4656.28,Food,South
2902,2024-08-29,CUST0006,2829.55,1852.74,2829.55,Clothing,Central
2903,2024-08-29,CUST0051,2104.64,967.37,2104.64,Electronics,East
2904,2024-08-29,CUST0062,4606.34,3176.5,4606.34,Clothing,North
2905,2024-08-29,CUST0081,3372.01,1392.47,3372.01,Electronics,South
2906,2024-08-30,CUST0083,417.94,215.47,417.94,Electronics,Central
2907,2024-08-30,CUST0045,2230.58,1117.57,2230.58,Electronics,East
2908,2024-08-30,CUST0082,728.45,538.78,728.45,Home,East
2909,2024-08-30,CUST0017,1759.11,942.81,1759.11,Books,South
2910,2024-08-30,CUST0060,3314.03,1864.95,3314.03,Clothing,North
2911,2024-08-30,CUST0079,608.7,348.48,608.7,Books,South
2912,2024-08-30,CUST0085,3806.71,1975.05,3806.71,Clothing,North
2913,2024-08-30,CUST0100,4773.07,3385.59,4773.07,Sports,North
2914,2024-08-30,CUST0072,1220.54,656.86,1220.54,Food,South
2915,2024-08-30,CUST0075,3955.31,2784.53,3955.31,Sports,Central
2916,2024-08-30,CUST0088,2995.09,2364.85,2995.09,Clothing,East
2917,2024-08-30,CUST0083,1170.9,739.66,1170.9,Home,South
2918,2024-08-31,CUST0008,1399.03,713.04,1399.03,Electronics,East
2919,2024-08-31,CUST0028,4186.92,2059.57,4186.92,Clothing,Central
2920,2024-08-31,CUST0005,557.79,413.27,557.79,Clothing,South
2921,2024-08-31,CUST0021,2288.3,1624.28,2288.3,Electronics,East
2922,2024-08-31,CUST0049,3260.06,1340.88,3260.06,Electronics,North
2923,2024-08-31,CUST0021,1295.74,740.93,1295.74,Sports,East
2924,2024-08-31,CUST0066,1115.4,590.73,1115.4,Clothing,South
2925,2024-08-31,CUST0007,2939.47,1649.67,2939.47,Food,West
2926,2024-08-31,CUST0016,4025.32,2595.61,4025.32,Sports,Central
2927,2024-08-31,CUST0050,2260.67,1154.5,2260.67,Sports,North
2928,2024-09-01,CUST0090,958.64,546.29,958.64,Electronics,West
2929,2024-09-01,CUST0053,4240.94,2576.04,4240.94,Clothing,Central
2930,2024-09-01,CUST0029,409.78,280.96,409.78,Electronics,West
2931,2024-09-01,CUST0057,342.07,260.81,342.07,Clothing,North
2932,2024-09-01,CUST0004,313.98,246.84,313.98,Sports,Central
2933,2024-09-01,CUST0090,850.0,439.56,850.0,Food,North
2934,2024-09-01,CUST0081,919.34,609.94,919.34,Home,North
2935,2024-09-01,CUST0031,2927.63,1583.06,2927.63,Sports,South
2936,2024-09-01,CUST0073,4958.41,3933.44,4958.41,Clothing,Central
2937,2024-09-01,CUST0090,682.33,274.29,682.33,Electronics,North
2938,2024-09-01,CUST0070,1688.27,789.41,1688.27,Clothing,North
2939,2024-09-01,CUST0008,2452.0,1750.51,2452.0,Books,North
2940,2024-09-01,CUST0041,1322.18,978.52,1322.18,Books,Central
2941,2024-09-01,CUST0054,4887.08,2172.43,4887.08,Electronics,Central
2942,2024-09-02,CUST0038,4844.64,3433.51,4844.64,Home,North
2943,2024-09-02,CUST0007,3823.31,1589.2,3823.31,Books,North
2944,2024-09-02,CUST0056,710.31,534.13,710.31,Sports,North
2945,2024-09-02,CUST0063,567.31,274.45,567.31,Electronics,East
2946,2024-09-02,CUST0030,3903.84,2773.5,3903.84,Electronics,West
2947,2024-09-02,CUST0012,2690.87,1962.67,2690.87,Electronics,Central
2948,2024-09-02,CUST0052,1248.34,717.43,1248.34,Home,West
2949,2024-09-02,CUST0047,389.11,181.89,389.11,Clothing,North
2950,2024-09-02,CUST0090,640.29,492.77,640.29,Electronics,Central
2951,2024-09-02,CUST0006,4805.66,2000.86,4805.66,Sports,North
2952,2024-09-02,CUST0087,4086.98,2644.99,4086.98,Food,South
2953,2024-09-02,CUST0092,4949.84,2403.49,4949.84,Books,West
2954,2024-09-02,CUST0030,3009.53,2142.99,3009.53,Sports,East
2955,2024-09-02,CUST0096,4445.11,2496.72,4445.11,Clothing,South
2956,2024-09-02,CUST0017,1319.27,998.02,1319.27,Food,South
2957,2024-09-03,CUST0024,523.56,289.62,523.56,Food,East
2958,2024-09-03,CUST0027,2369.26,1885.16,2369.26,Books,North
2959,2024-09-03,CUST0008,2143.21,1431.22,2143.21,Sports,South
